Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Year-Month
US-2018-142573,18-07-2018,23-07-2018,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,2018-07
US-2016-148817,01-12-2016,07-12-2016,Standard Class,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,2016-12
US-2016-148817,01-12-2016,07-12-2016,Standard Class,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,South,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,2016-12
CA-2017-110044,28-06-2017,02-07-2017,Second Class,Roland Fjeld,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,2017-06
CA-2018-146920,28-08-2018,01-09-2018,Standard Class,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,2018-08
CA-2018-146920,28-08-2018,01-09-2018,Standard Class,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,2018-08
CA-2015-103940,17-09-2015,21-09-2015,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2015-09
CA-2015-103940,17-09-2015,21-09-2015,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,2015-09
CA-2015-103940,17-09-2015,21-09-2015,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2015-09
CA-2015-103940,17-09-2015,21-09-2015,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,2015-09
CA-2017-162082,14-03-2017,17-03-2017,First Class,John Stevenson,Consumer,United States,Harlingen,Texas,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,2017-03
CA-2017-162082,14-03-2017,17-03-2017,First Class,John Stevenson,Consumer,United States,Harlingen,Texas,Central,Office Supplies,Paper,Xerox 1993,5.184,2017-03
CA-2017-162082,14-03-2017,17-03-2017,First Class,John Stevenson,Consumer,United States,Harlingen,Texas,Central,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,2017-03
CA-2017-132094,26-08-2017,02-09-2017,Standard Class,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,2017-08
CA-2017-132094,26-08-2017,02-09-2017,Standard Class,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2017-08
CA-2018-123001,02-09-2018,08-09-2018,Standard Class,Anthony Witt,Consumer,United States,Bakersfield,California,West,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,2018-09
CA-2018-123001,02-09-2018,08-09-2018,Standard Class,Anthony Witt,Consumer,United States,Bakersfield,California,West,Office Supplies,Labels,Avery 505,74,2018-09
CA-2018-123001,02-09-2018,08-09-2018,Standard Class,Anthony Witt,Consumer,United States,Bakersfield,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2018-09
CA-2016-118955,16-06-2016,20-06-2016,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Envelopes,Staple envelope,28.752,2016-06
CA-2016-118955,16-06-2016,20-06-2016,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Xerox 188,27.216,2016-06
CA-2016-118955,16-06-2016,20-06-2016,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,Central,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2016-06
US-2017-143448,10-12-2017,10-12-2017,Same Day,Mark Hamilton,Consumer,United States,Greenwood,Indiana,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,2017-12
CA-2018-117863,18-05-2018,23-05-2018,Standard Class,Toby Swindell,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2018-05
CA-2018-117863,18-05-2018,23-05-2018,Standard Class,Toby Swindell,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,2018-05
CA-2018-160458,27-05-2018,29-05-2018,Second Class,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,Xerox 2,25.92,2018-05
US-2017-142685,23-06-2017,30-06-2017,Standard Class,Maureen Gnade,Consumer,United States,Buffalo,New York,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,2017-06
CA-2017-133144,16-05-2017,21-05-2017,Second Class,Denny Ordway,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 196,17.34,2017-05
CA-2018-167871,18-11-2018,23-11-2018,Standard Class,Art Ferguson,Consumer,United States,Homestead,Florida,South,Office Supplies,Paper,Xerox 194,44.384,2018-11
CA-2018-167871,18-11-2018,23-11-2018,Standard Class,Art Ferguson,Consumer,United States,Homestead,Florida,South,Office Supplies,Supplies,Staple remover,2.944,2018-11
CA-2017-119963,18-11-2017,22-11-2017,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2017-11
CA-2017-119963,18-11-2017,22-11-2017,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2017-11
CA-2017-119963,18-11-2017,22-11-2017,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Paper,Xerox 1881,19.648,2017-11
CA-2017-119963,18-11-2017,22-11-2017,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,2017-11
CA-2015-121167,28-11-2015,30-11-2015,Second Class,Mary O'Rourke,Consumer,United States,Freeport,New York,East,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2015-11
US-2017-151862,01-03-2017,08-03-2017,Standard Class,Odella Nelson,Corporate,United States,Denver,Colorado,West,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2017-03
CA-2018-152961,15-01-2018,19-01-2018,Standard Class,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2018-01
CA-2015-133228,04-04-2015,09-04-2015,Standard Class,Maurice Satty,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,2015-04
CA-2015-133228,04-04-2015,09-04-2015,Standard Class,Maurice Satty,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 319,79.36,2015-04
CA-2017-114951,26-06-2017,03-07-2017,Standard Class,Duane Noonan,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,2017-06
CA-2017-156573,29-05-2017,02-06-2017,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,2017-05
CA-2017-156573,29-05-2017,02-06-2017,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Art,Newell 333,4.448,2017-05
CA-2017-156573,29-05-2017,02-06-2017,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,2017-05
CA-2016-113901,19-10-2016,24-10-2016,Standard Class,Nicole Hansen,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,2016-10
CA-2016-113901,19-10-2016,24-10-2016,Standard Class,Nicole Hansen,Corporate,United States,Detroit,Michigan,Central,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,2016-10
CA-2018-134838,19-02-2018,20-02-2018,First Class,Emily Ducich,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,Newell 320,12.84,2018-02
CA-2018-134838,19-02-2018,20-02-2018,First Class,Emily Ducich,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,2018-02
CA-2017-120257,22-09-2017,28-09-2017,Standard Class,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 348,7.872,2017-09
CA-2015-164910,12-11-2015,17-11-2015,Second Class,Denise Monton,Corporate,United States,Asheville,North Carolina,South,Office Supplies,Art,Newell 350,7.872,2015-11
CA-2017-149902,01-04-2017,06-04-2017,Standard Class,Don Weiss,Consumer,United States,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,2017-04
CA-2017-146010,20-05-2017,23-05-2017,First Class,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,2017-05
US-2016-163685,01-06-2016,05-06-2016,Standard Class,Katrina Edelman,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2016-06
US-2016-163685,01-06-2016,05-06-2016,Standard Class,Katrina Edelman,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1928,42.24,2016-06
CA-2015-135090,22-11-2015,26-11-2015,Standard Class,Susan Pistek,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1895,53.82,2015-11
CA-2016-132374,22-02-2016,24-02-2016,Second Class,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,Central,Office Supplies,Art,Newell 34,79.36,2016-02
CA-2017-167556,29-03-2017,02-04-2017,Standard Class,Janet Martin,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2017-03
CA-2017-167556,29-03-2017,02-04-2017,Standard Class,Janet Martin,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,2017-03
CA-2017-167556,29-03-2017,02-04-2017,Standard Class,Janet Martin,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,2017-03
CA-2017-167556,29-03-2017,02-04-2017,Standard Class,Janet Martin,Consumer,United States,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,2017-03
US-2017-116400,22-10-2017,24-10-2017,First Class,Eric Barreto,Consumer,United States,Richmond,Virginia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,2017-10
CA-2018-101308,02-10-2018,07-10-2018,Standard Class,Frank Gastineau,Home Office,United States,Seattle,Washington,West,Office Supplies,Fasteners,Staples,8.94,2018-10
CA-2018-101308,02-10-2018,07-10-2018,Standard Class,Frank Gastineau,Home Office,United States,Seattle,Washington,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2018-10
CA-2015-114517,23-12-2015,27-12-2015,Standard Class,Tiffany House,Corporate,United States,New York City,New York,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2015-12
CA-2015-114517,23-12-2015,27-12-2015,Standard Class,Tiffany House,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,2015-12
CA-2018-119564,15-12-2018,20-12-2018,Standard Class,Paul Lucas,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,2018-12
CA-2017-135265,07-07-2017,09-07-2017,Second Class,Christopher Conant,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,2017-07
CA-2017-135265,07-07-2017,09-07-2017,Second Class,Christopher Conant,Consumer,United States,Los Angeles,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,2017-07
CA-2017-135265,07-07-2017,09-07-2017,Second Class,Christopher Conant,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1942,48.94,2017-07
CA-2017-108735,17-04-2017,21-04-2017,Standard Class,Jessica Myrick,Consumer,United States,Lakewood,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,2017-04
CA-2018-112333,08-04-2018,14-04-2018,Standard Class,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,East,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,2018-04
CA-2018-112333,08-04-2018,14-04-2018,Standard Class,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,2018-04
US-2017-159415,17-04-2017,22-04-2017,Standard Class,Charles Sheldon,Corporate,United States,Columbia,Tennessee,South,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,2017-04
CA-2015-122588,25-11-2015,27-11-2015,Second Class,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2015-11
CA-2015-137589,03-11-2015,08-11-2015,Standard Class,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,2015-11
CA-2016-161998,01-05-2016,05-05-2016,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,2016-05
CA-2016-161998,01-05-2016,05-05-2016,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,2016-05
CA-2016-161998,01-05-2016,05-05-2016,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,South,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,2016-05
CA-2016-105627,08-03-2016,12-03-2016,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,2016-03
CA-2016-105627,08-03-2016,12-03-2016,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,2016-03
CA-2016-105627,08-03-2016,12-03-2016,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,2016-03
CA-2016-105627,08-03-2016,12-03-2016,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,2016-03
CA-2016-105627,08-03-2016,12-03-2016,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,2016-03
US-2016-149629,17-07-2016,20-07-2016,Second Class,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,2016-07
CA-2015-116834,11-10-2015,16-10-2015,Standard Class,Dean percer,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,2015-10
CA-2015-116834,11-10-2015,16-10-2015,Standard Class,Dean percer,Home Office,United States,Seattle,Washington,West,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,2015-10
CA-2017-145730,03-03-2017,08-03-2017,Standard Class,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,2017-03
CA-2017-145730,03-03-2017,08-03-2017,Standard Class,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,2017-03
CA-2017-145730,03-03-2017,08-03-2017,Standard Class,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,2017-03
US-2016-168732,10-12-2016,16-12-2016,Standard Class,Khloe Miller,Consumer,United States,Roswell,Georgia,South,Office Supplies,Art,Staples in misc. colors,1.78,2016-12
US-2016-168732,10-12-2016,16-12-2016,Standard Class,Khloe Miller,Consumer,United States,Roswell,Georgia,South,Office Supplies,Paper,Xerox 201,25.92,2016-12
US-2016-168732,10-12-2016,16-12-2016,Standard Class,Khloe Miller,Consumer,United States,Roswell,Georgia,South,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,2016-12
CA-2016-107468,18-12-2016,22-12-2016,Standard Class,Michael Kennedy,Corporate,United States,Louisville,Colorado,West,Office Supplies,Art,Newell 320,6.848,2016-12
CA-2018-144463,01-01-2018,05-01-2018,Standard Class,Steven Cartwright,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,2018-01
CA-2018-100811,21-11-2018,24-11-2018,First Class,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,8.448,2018-11
CA-2018-100811,21-11-2018,24-11-2018,First Class,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,2018-11
CA-2016-153612,22-12-2016,27-12-2016,Standard Class,Beth Thompson,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Art,Newell 336,17.12,2016-12
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,2016-08
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Labels,Avery 474,8.64,2016-08
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1944,193.8,2016-08
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1962,21.4,2016-08
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1890,97.88,2016-08
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,2016-08
CA-2016-165624,23-08-2016,28-08-2016,Standard Class,Fred Harton,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,2016-08
CA-2015-154963,22-06-2015,27-06-2015,Standard Class,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,2015-06
CA-2015-154963,22-06-2015,27-06-2015,Standard Class,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,East,Technology,Phones,Panasonic Kx-TS550,82.782,2015-06
CA-2015-154963,22-06-2015,27-06-2015,Standard Class,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,2015-06
CA-2018-130764,27-10-2018,28-10-2018,First Class,Jack O'Briant,Corporate,United States,San Francisco,California,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,2018-10
CA-2018-130764,27-10-2018,28-10-2018,First Class,Jack O'Briant,Corporate,United States,San Francisco,California,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,2018-10
CA-2018-139311,11-08-2018,13-08-2018,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,2018-08
CA-2018-139311,11-08-2018,13-08-2018,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,2018-08
CA-2018-139311,11-08-2018,13-08-2018,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Technology,Phones,Pyle PMP37LED,153.584,2018-08
CA-2018-139311,11-08-2018,13-08-2018,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,2018-08
CA-2018-124296,24-12-2018,28-12-2018,Standard Class,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,2018-12
CA-2018-124296,24-12-2018,28-12-2018,Standard Class,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,2018-12
CA-2017-169957,26-09-2017,30-09-2017,Standard Class,Steve Nguyen,Home Office,United States,Covington,Washington,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,2017-09
CA-2017-169957,26-09-2017,30-09-2017,Standard Class,Steve Nguyen,Home Office,United States,Covington,Washington,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,2017-09
CA-2017-169957,26-09-2017,30-09-2017,Standard Class,Steve Nguyen,Home Office,United States,Covington,Washington,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,2017-09
US-2017-108777,12-12-2017,12-12-2017,Same Day,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,2017-12
US-2017-108777,12-12-2017,12-12-2017,Same Day,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,2017-12
CA-2016-148859,28-12-2016,01-01-2017,Standard Class,Fred Harton,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2016-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,Stacking Trays by OIC,24.9,2015-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1981,21.12,2015-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,2015-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Avery Hanging File Binders,14.352,2015-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,2015-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Office Supplies,Labels,Avery 477,274.77,2015-12
CA-2015-110786,29-12-2015,02-01-2016,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,2015-12
CA-2016-137750,25-06-2016,30-06-2016,Standard Class,Jill Fjeld,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,2016-06
CA-2016-136378,02-04-2016,07-04-2016,Standard Class,Cari Sayre,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,Aluminum Screw Posts,9.156,2016-04
CA-2018-100356,21-10-2018,25-10-2018,Standard Class,Susan Pistek,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2018-10
US-2016-166520,16-07-2016,19-07-2016,First Class,Katrina Edelman,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Petty Cash Envelope,80.88,2016-07
US-2016-166520,16-07-2016,19-07-2016,First Class,Katrina Edelman,Corporate,United States,New York City,New York,East,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,2016-07
CA-2018-136350,24-06-2018,26-06-2018,Second Class,George Ashbrook,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,2018-06
CA-2018-136350,24-06-2018,26-06-2018,Second Class,George Ashbrook,Consumer,United States,New York City,New York,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2018-06
CA-2015-122931,29-09-2015,03-10-2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Nontoxic Chalk,4.224,2015-09
CA-2015-122931,29-09-2015,03-10-2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2015-09
CA-2015-122931,29-09-2015,03-10-2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,2015-09
CA-2015-122931,29-09-2015,03-10-2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,2015-09
CA-2015-122931,29-09-2015,03-10-2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,2015-09
CA-2015-122931,29-09-2015,03-10-2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 4060 Series Tables,67.176,2015-09
CA-2015-163034,24-11-2015,28-11-2015,Standard Class,Darren Koutras,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,2015-11
CA-2016-124058,20-11-2016,24-11-2016,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,Technology,Phones,Gear Head AU3700S Headset,72.744,2016-11
CA-2016-124058,20-11-2016,24-11-2016,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,2016-11
CA-2017-129196,01-11-2017,07-11-2017,Standard Class,Xylona Preis,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,2017-11
